emp_no,first_name,last_name,salary,to_date,title
81872,Shin,Pashtan,40000,9999-01-01,Engineer
81876,Chenye,Shackell,62125,9999-01-01,Senior Staff
81876,Chenye,Shackell,62125,9999-01-01,Staff
81896,Kwan,Bashian,40000,9999-01-01,Engineer
81896,Kwan,Bashian,40000,9999-01-01,Senior Engineer
81900,Mario,Bernatsky,83750,9999-01-01,Engineer
81900,Mario,Bernatsky,83750,9999-01-01,Senior Engineer
81907,Jouko,Merkl,59700,9999-01-01,Staff
81940,Ioana,Siksek,46693,9999-01-01,Engineer
81940,Ioana,Siksek,46693,9999-01-01,Senior Engineer
81973,Shigenori,Panienski,80865,9999-01-01,Senior Staff
81973,Shigenori,Panienski,80865,9999-01-01,Staff
81981,Weicheng,Welham,72635,9999-01-01,Engineer
81988,Lene,Pews,46216,9999-01-01,Senior Staff
81988,Lene,Pews,46216,9999-01-01,Staff
81998,Mari,Iwayama,53285,9999-01-01,Senior Staff
81998,Mari,Iwayama,53285,9999-01-01,Staff
81999,Mabhin,Vigier,40000,9999-01-01,Senior Staff
82002,King,Farris,67766,9999-01-01,Senior Staff
82002,King,Farris,67766,9999-01-01,Staff
82003,Saeko,Tomescu,40000,9999-01-01,Engineer
82003,Saeko,Tomescu,40000,9999-01-01,Senior Engineer
82014,Quingbo,Ariola,40000,9999-01-01,Senior Engineer
82024,Yongqiao,Grospietsch,40000,9999-01-01,Engineer
82024,Yongqiao,Grospietsch,40000,9999-01-01,Senior Engineer
82027,Henk,Ellozy,73428,9999-01-01,Senior Staff
82040,Avishai,Velasco,60276,9999-01-01,Senior Engineer
82045,Tse,Bolsens,40000,9999-01-01,Engineer
82045,Tse,Bolsens,40000,9999-01-01,Senior Engineer
82052,Lidong,Rahier,62201,9999-01-01,Senior Staff
82052,Lidong,Rahier,62201,9999-01-01,Staff
82059,Satosi,Ecklund,40000,9999-01-01,Senior Staff
82060,Arvind,Michaeli,50525,9999-01-01,Engineer
82063,Shaunak,Plump,42422,9999-01-01,Engineer
82065,Christophe,Anger,40000,9999-01-01,Senior Engineer
82066,Masasuke,Birch,40000,9999-01-01,Senior Staff
82066,Masasuke,Birch,40000,9999-01-01,Staff
82107,Gunilla,Heping,67208,9999-01-01,Senior Staff
82107,Gunilla,Heping,67208,9999-01-01,Staff
82110,Vugranam,Gecsel,48328,9999-01-01,Senior Staff
82110,Vugranam,Gecsel,48328,9999-01-01,Staff
82116,Chiradeep,Shiratori,40120,9999-01-01,Engineer
82116,Chiradeep,Shiratori,40120,9999-01-01,Senior Engineer
82123,Tokuyasu,Dayana,43027,9999-01-01,Senior Engineer
82131,Mayuko,Kulisch,73262,9999-01-01,Senior Staff
82131,Mayuko,Kulisch,73262,9999-01-01,Staff
82137,Panayotis,Thibadeau,56370,9999-01-01,Senior Staff
82137,Panayotis,Thibadeau,56370,9999-01-01,Staff
82139,Satoru,Zucker,68313,9999-01-01,Engineer
82139,Satoru,Zucker,68313,9999-01-01,Senior Engineer
82144,Marek,Dusink,40694,9999-01-01,Senior Staff
82145,Zhongwei,Pagter,46607,9999-01-01,Staff
82151,Keiichiro,Terekhov,74789,9999-01-01,Senior Staff
82151,Keiichiro,Terekhov,74789,9999-01-01,Staff
82162,Shigeo,Kroft,46363,9999-01-01,Engineer
82162,Shigeo,Kroft,46363,9999-01-01,Senior Engineer
82187,Stevo,Marakhovsky,53744,9999-01-01,Senior Staff
82187,Stevo,Marakhovsky,53744,9999-01-01,Staff
82194,Geoff,Eastman,44356,9999-01-01,Engineer
82194,Geoff,Eastman,44356,9999-01-01,Senior Engineer
82206,Yishay,Majewski,40000,9999-01-01,Engineer
82206,Yishay,Majewski,40000,9999-01-01,Senior Engineer
82211,Sugwoo,Melter,59316,9999-01-01,Senior Engineer
82222,Sampalli,Luit,70499,9999-01-01,Engineer
82222,Sampalli,Luit,70499,9999-01-01,Senior Engineer
82227,Xiaocheng,Sethi,52214,9999-01-01,Engineer
82227,Xiaocheng,Sethi,52214,9999-01-01,Senior Engineer
82234,Christoper,Woycyznski,40331,9999-01-01,Engineer
82234,Christoper,Woycyznski,40331,9999-01-01,Senior Engineer
82237,Shen,Zaccaria,55459,9999-01-01,Senior Staff
82237,Shen,Zaccaria,55459,9999-01-01,Staff
82252,Kwangyoen,Edelhoff,66961,9999-01-01,Engineer
82252,Kwangyoen,Edelhoff,66961,9999-01-01,Senior Engineer
82255,Amabile,Sudbeck,40000,9999-01-01,Senior Staff
82255,Amabile,Sudbeck,40000,9999-01-01,Staff
82257,Hugo,Linares,57219,9999-01-01,Engineer
82263,Vishv,Haumacher,77210,9999-01-01,Staff
82276,Frederique,Genin,40000,9999-01-01,Senior Staff
82276,Frederique,Genin,40000,9999-01-01,Staff
82278,Tomokazu,Murillo,52084,9999-01-01,Senior Staff
82295,Manohar,Parfitt,42368,9999-01-01,Engineer
82305,Mahmut,Biros,40823,9999-01-01,Engineer
82305,Mahmut,Biros,40823,9999-01-01,Senior Engineer
82309,Hideyuki,Ramsak,79725,9999-01-01,Senior Staff
82309,Hideyuki,Ramsak,79725,9999-01-01,Staff
82310,Jinxi,Panangaden,40000,9999-01-01,Engineer
82310,Jinxi,Panangaden,40000,9999-01-01,Senior Engineer
82318,Branimir,Hashii,45105,9999-01-01,Senior Staff
82318,Branimir,Hashii,45105,9999-01-01,Staff
82324,Ashish,Knightly,62431,9999-01-01,Staff
82339,Jeanna,Schrift,40000,9999-01-01,Senior Engineer
82349,Tsz,Birjandi,63760,9999-01-01,Senior Staff
82349,Tsz,Birjandi,63760,9999-01-01,Staff
82350,Nahla,Stifter,40000,9999-01-01,Engineer
82350,Nahla,Stifter,40000,9999-01-01,Senior Engineer
82354,Badri,Trogemann,76493,9999-01-01,Senior Staff
82354,Badri,Trogemann,76493,9999-01-01,Staff
82367,Miyeon,Halloran,66101,9999-01-01,Staff
82371,Frederique,Erev,69470,9999-01-01,Senior Staff
82379,Sanjai,Bala,40000,9999-01-01,Engineer
82379,Sanjai,Bala,40000,9999-01-01,Senior Engineer
82385,Sanjai,Biran,75274,9999-01-01,Staff
82388,Munehiko,Zucker,40000,9999-01-01,Assistant Engineer
82388,Munehiko,Zucker,40000,9999-01-01,Engineer
82388,Munehiko,Zucker,40000,9999-01-01,Senior Engineer
82391,Mayuko,McAffer,83099,9999-01-01,Senior Staff
82391,Mayuko,McAffer,83099,9999-01-01,Staff
82397,Mart,Peris,70248,9999-01-01,Senior Staff
82397,Mart,Peris,70248,9999-01-01,Staff
82419,Karoline,Rindone,61248,9999-01-01,Senior Engineer
82422,Tesuya,Falby,52364,9999-01-01,Senior Staff
82434,Bojan,Mullainathan,40000,9999-01-01,Engineer
82434,Bojan,Mullainathan,40000,9999-01-01,Senior Engineer
82443,Vincent,Perry,40283,9999-01-01,Engineer
82443,Vincent,Perry,40283,9999-01-01,Senior Engineer
82457,Vidar,Pauthner,45220,9999-01-01,Engineer
82457,Vidar,Pauthner,45220,9999-01-01,Senior Engineer
82460,Claude,Zhang,40000,9999-01-01,Engineer
82460,Claude,Zhang,40000,9999-01-01,Senior Engineer
82478,Vishwani,Ginneken,54571,9999-01-01,Engineer
82478,Vishwani,Ginneken,54571,9999-01-01,Senior Engineer
82491,Lalit,Lorho,43978,9999-01-01,Engineer
82495,Jahangir,Perly,40000,9999-01-01,Staff
82530,Ioana,Morton,40000,9999-01-01,Senior Staff
82530,Ioana,Morton,40000,9999-01-01,Staff
82540,Aleksander,Bratten,66393,9999-01-01,Engineer
82540,Aleksander,Bratten,66393,9999-01-01,Senior Engineer
82544,Eberhardt,Keirsey,64649,9999-01-01,Senior Staff
82544,Eberhardt,Keirsey,64649,9999-01-01,Staff
82553,Barry,Georgakopoulos,59256,9999-01-01,Staff
82555,Fabrizio,Kavraki,50496,9999-01-01,Engineer
82555,Fabrizio,Kavraki,50496,9999-01-01,Senior Engineer
82557,Cheong,McClure,53070,9999-01-01,Technique Leader
82566,Mary,Portugali,40000,9999-01-01,Engineer
82566,Mary,Portugali,40000,9999-01-01,Senior Engineer
82568,Giri,Flanders,66444,9999-01-01,Senior Staff
82568,Giri,Flanders,66444,9999-01-01,Staff
82571,Padma,Argence,55947,9999-01-01,Senior Engineer
82572,Moie,Brattka,72854,9999-01-01,Senior Staff
82572,Moie,Brattka,72854,9999-01-01,Staff
82573,Genevieve,Berendt,52671,9999-01-01,Staff
82585,Berry,Bodoff,52198,9999-01-01,Senior Staff
82585,Berry,Bodoff,52198,9999-01-01,Staff
82591,Ugo,Lampe,40627,9999-01-01,Engineer
82591,Ugo,Lampe,40627,9999-01-01,Senior Engineer
82595,Valdiodio,Zeleznik,40000,9999-01-01,Senior Staff
82595,Valdiodio,Zeleznik,40000,9999-01-01,Staff
82598,Palash,Chenoweth,40000,9999-01-01,Engineer
82598,Palash,Chenoweth,40000,9999-01-01,Senior Engineer
82601,Munehiko,Nitto,49779,9999-01-01,Senior Engineer
82626,Adit,Reeken,47175,9999-01-01,Engineer
82626,Adit,Reeken,47175,9999-01-01,Senior Engineer
82634,Volkmar,Plesums,57262,9999-01-01,Technique Leader
82644,Kellyn,Pleszkun,43420,9999-01-01,Engineer
82644,Kellyn,Pleszkun,43420,9999-01-01,Senior Engineer
82646,Shugo,Plump,48979,9999-01-01,Engineer
82646,Shugo,Plump,48979,9999-01-01,Senior Engineer
82668,Feipei,Menhardt,78317,9999-01-01,Senior Staff
82678,Poorav,Haldar,42570,9999-01-01,Engineer
82678,Poorav,Haldar,42570,9999-01-01,Senior Engineer
82683,Pantung,Dayang,45702,9999-01-01,Senior Staff
82683,Pantung,Dayang,45702,9999-01-01,Staff
82689,Zijian,Crouzet,40000,9999-01-01,Engineer
82689,Zijian,Crouzet,40000,9999-01-01,Senior Engineer
82704,Marla,Lunn,68174,9999-01-01,Engineer
82704,Marla,Lunn,68174,9999-01-01,Senior Engineer
82705,Ingmar,Ladret,55678,9999-01-01,Senior Staff
82705,Ingmar,Ladret,55678,9999-01-01,Staff
82708,Rajmohan,Basagni,40000,9999-01-01,Senior Staff
82708,Rajmohan,Basagni,40000,9999-01-01,Staff
82721,Arvind,Showalter,40000,9999-01-01,Senior Staff
82721,Arvind,Showalter,40000,9999-01-01,Staff
82737,Kien,Mamelak,43412,9999-01-01,Technique Leader
82747,Kankanahalli,Danlos,62325,9999-01-01,Engineer
82751,Nirmal,Haumacher,56621,9999-01-01,Engineer
82751,Nirmal,Haumacher,56621,9999-01-01,Senior Engineer
82760,Weiwu,Dulay,53678,9999-01-01,Engineer
82760,Weiwu,Dulay,53678,9999-01-01,Senior Engineer
82761,Mabry,Underwood,79517,9999-01-01,Senior Staff
82761,Mabry,Underwood,79517,9999-01-01,Staff
82774,Aral,Maierhofer,59700,9999-01-01,Senior Staff
82774,Aral,Maierhofer,59700,9999-01-01,Staff
82808,Sumant,Reinhart,59495,9999-01-01,Senior Engineer
82812,Heather,Morrey,59541,9999-01-01,Senior Engineer
82815,Alper,Ranum,50058,9999-01-01,Engineer
82815,Alper,Ranum,50058,9999-01-01,Senior Engineer
82821,Bokyung,Cappelletti,52303,9999-01-01,Senior Engineer
82823,Geraldo,Alvarado,56430,9999-01-01,Senior Engineer
82834,Kersti,Lieblein,49684,9999-01-01,Engineer
82834,Kersti,Lieblein,49684,9999-01-01,Senior Engineer
82835,Jaber,Dredge,40000,9999-01-01,Assistant Engineer
82835,Jaber,Dredge,40000,9999-01-01,Engineer
82835,Jaber,Dredge,40000,9999-01-01,Senior Engineer
82849,Makato,VanScheik,40000,9999-01-01,Senior Staff
82849,Makato,VanScheik,40000,9999-01-01,Staff
82856,Hidefumi,Erez,40000,9999-01-01,Engineer
82856,Hidefumi,Erez,40000,9999-01-01,Senior Engineer
82858,TRUE,Taubman,62709,9999-01-01,Senior Staff
82858,TRUE,Taubman,62709,9999-01-01,Staff
82875,Domenick,Terekhov,68890,9999-01-01,Senior Staff
82875,Domenick,Terekhov,68890,9999-01-01,Staff
82886,Rayond,Pettis,45914,9999-01-01,Engineer
82886,Rayond,Pettis,45914,9999-01-01,Senior Engineer
82893,Junsik,Unni,40000,9999-01-01,Senior Staff
82893,Junsik,Unni,40000,9999-01-01,Staff
82895,Ramya,Peck,51110,9999-01-01,Engineer
82895,Ramya,Peck,51110,9999-01-01,Senior Engineer
82905,Domenick,Luks,40000,9999-01-01,Engineer
82905,Domenick,Luks,40000,9999-01-01,Senior Engineer
82911,Irena,Bierman,51677,9999-01-01,Staff
82944,Alois,Gomatam,40000,9999-01-01,Technique Leader
82970,Qiwen,Servieres,68081,9999-01-01,Senior Staff
82970,Qiwen,Servieres,68081,9999-01-01,Staff
82979,Magdalena,Yeung,55263,9999-01-01,Technique Leader
82981,Fayez,Mitina,40000,9999-01-01,Engineer
82981,Fayez,Mitina,40000,9999-01-01,Senior Engineer
82992,Jixiang,Marwedel,67811,9999-01-01,Engineer
82992,Jixiang,Marwedel,67811,9999-01-01,Senior Engineer
82996,Shahab,Ramras,40000,9999-01-01,Engineer
82996,Shahab,Ramras,40000,9999-01-01,Senior Engineer
82998,Mary,Linares,83031,9999-01-01,Senior Staff
82998,Mary,Linares,83031,9999-01-01,Staff
83000,Apostol,Talmor,53876,9999-01-01,Engineer
83000,Apostol,Talmor,53876,9999-01-01,Senior Engineer
83009,Francesca,Gerteisen,74370,9999-01-01,Senior Staff
83009,Francesca,Gerteisen,74370,9999-01-01,Staff
83018,Ohad,Kitsuregawa,40000,9999-01-01,Engineer
83018,Ohad,Kitsuregawa,40000,9999-01-01,Senior Engineer
83035,Mart,Lamparter,40000,9999-01-01,Technique Leader
83039,Yonghong,Facello,40000,9999-01-01,Senior Staff
83039,Yonghong,Facello,40000,9999-01-01,Staff
83052,Henk,Whitcomb,40000,9999-01-01,Engineer
83055,Kwun,Luon,50006,9999-01-01,Staff
83056,Muneo,Pesch,44725,9999-01-01,Engineer
83056,Muneo,Pesch,44725,9999-01-01,Senior Engineer
83057,Niteen,Passafiume,65901,9999-01-01,Senior Staff
83057,Niteen,Passafiume,65901,9999-01-01,Staff
83068,Cristinel,Kawashima,40000,9999-01-01,Engineer
83068,Cristinel,Kawashima,40000,9999-01-01,Senior Engineer
83092,Bernt,Kranzdorf,40000,9999-01-01,Engineer
83092,Bernt,Kranzdorf,40000,9999-01-01,Senior Engineer
83106,Limsoon,Wossner,61831,9999-01-01,Assistant Engineer
83106,Limsoon,Wossner,61831,9999-01-01,Engineer
83106,Limsoon,Wossner,61831,9999-01-01,Senior Engineer
83123,Aemilian,Randt,67005,9999-01-01,Staff
83125,Frederique,Staudhammer,47582,9999-01-01,Engineer
83125,Frederique,Staudhammer,47582,9999-01-01,Senior Engineer
83143,Luisa,Krupka,40000,9999-01-01,Engineer
83143,Luisa,Krupka,40000,9999-01-01,Senior Engineer
83167,Nagui,Chachaty,40000,9999-01-01,Senior Staff
83167,Nagui,Chachaty,40000,9999-01-01,Staff
83168,Yechiam,Danner,40000,9999-01-01,Senior Staff
83168,Yechiam,Danner,40000,9999-01-01,Staff
83179,Jaques,Ermel,40000,9999-01-01,Senior Staff
83189,Kristian,Birrer,51327,9999-01-01,Engineer
83189,Kristian,Birrer,51327,9999-01-01,Senior Engineer
83194,Vidar,Bridgland,69724,9999-01-01,Senior Staff
83194,Vidar,Bridgland,69724,9999-01-01,Staff
83210,Seongbae,Zockler,43418,9999-01-01,Engineer
83210,Seongbae,Zockler,43418,9999-01-01,Senior Engineer
83230,Jaana,Lammel,73171,9999-01-01,Engineer
83230,Jaana,Lammel,73171,9999-01-01,Senior Engineer
83232,Satyanarayana,Chimia,64212,9999-01-01,Engineer
83232,Satyanarayana,Chimia,64212,9999-01-01,Senior Engineer
83233,Kerryn,Giarratana,40000,9999-01-01,Engineer
83244,Constantine,Hiroyama,40000,9999-01-01,Senior Staff
83244,Constantine,Hiroyama,40000,9999-01-01,Staff
83260,Premsyl,Markovitch,40000,9999-01-01,Senior Staff
83284,Genta,Ghalwash,50036,9999-01-01,Engineer
83284,Genta,Ghalwash,50036,9999-01-01,Senior Engineer
83294,Gudjon,Petersohn,64722,9999-01-01,Technique Leader
83296,Pascal,Lorin,42320,9999-01-01,Technique Leader
83304,Lenore,Pocchiola,40000,9999-01-01,Senior Staff
83304,Lenore,Pocchiola,40000,9999-01-01,Staff
83310,Tsvetan,Valette,40000,9999-01-01,Engineer
83310,Tsvetan,Valette,40000,9999-01-01,Senior Engineer
83326,Rajmohan,Schlegelmilch,40000,9999-01-01,Engineer
83326,Rajmohan,Schlegelmilch,40000,9999-01-01,Senior Engineer
83328,Ute,Demri,40000,9999-01-01,Senior Engineer
83334,Arno,Thebaut,61530,9999-01-01,Senior Staff
83336,Ewing,Zongker,67867,9999-01-01,Staff
83342,King,Piancastelli,40000,9999-01-01,Assistant Engineer
83342,King,Piancastelli,40000,9999-01-01,Engineer
83348,Bokyung,Kuszyk,40000,9999-01-01,Senior Engineer
83356,Vishwani,Begiun,56716,9999-01-01,Engineer
83356,Vishwani,Begiun,56716,9999-01-01,Senior Engineer
83375,Anestis,Kenevan,42336,9999-01-01,Assistant Engineer
83381,Dietrich,Borovoy,62274,9999-01-01,Engineer
83381,Dietrich,Borovoy,62274,9999-01-01,Senior Engineer
83385,Berry,Falco,58584,9999-01-01,Senior Staff
83385,Berry,Falco,58584,9999-01-01,Staff
83392,Evgueni,Junet,58672,9999-01-01,Engineer
83392,Evgueni,Junet,58672,9999-01-01,Senior Engineer
83408,Brewster,Pettey,53477,9999-01-01,Senior Engineer
83411,Tonny,Swiss,58351,9999-01-01,Senior Staff
83411,Tonny,Swiss,58351,9999-01-01,Staff
83436,Ult,Serdy,53451,9999-01-01,Assistant Engineer
83443,Shigeu,Nooteboom,73539,9999-01-01,Engineer
83443,Shigeu,Nooteboom,73539,9999-01-01,Senior Engineer
83448,Heping,Polajnar,40000,9999-01-01,Senior Staff
83448,Heping,Polajnar,40000,9999-01-01,Staff
83468,Charlene,Beilner,86678,9999-01-01,Staff
83476,Steve,Porenta,42521,9999-01-01,Senior Staff
83476,Steve,Porenta,42521,9999-01-01,Staff
83477,Jayson,Frijda,53572,9999-01-01,Engineer
83478,Goa,Budinsky,40000,9999-01-01,Senior Staff
83493,Oksana,Danlos,44182,9999-01-01,Senior Engineer
83506,Mohamadou,Lamma,40000,9999-01-01,Engineer
83506,Mohamadou,Lamma,40000,9999-01-01,Senior Engineer
83507,Shugo,Chimia,40000,9999-01-01,Senior Staff
83507,Shugo,Chimia,40000,9999-01-01,Staff
83515,Fay,Collavizza,54211,9999-01-01,Senior Engineer
83531,DAIDA,Pezzoli,41399,9999-01-01,Senior Staff
83531,DAIDA,Pezzoli,41399,9999-01-01,Staff
83540,Rafail,Andreotta,44126,9999-01-01,Technique Leader
83546,Maha,Kawashimo,51339,9999-01-01,Engineer
83546,Maha,Kawashimo,51339,9999-01-01,Senior Engineer
83557,Elvis,Candan,45581,9999-01-01,Engineer
83559,Mircea,Schmittgen,40000,9999-01-01,Engineer
83565,Nevio,Beidas,40000,9999-01-01,Senior Staff
83565,Nevio,Beidas,40000,9999-01-01,Staff
83573,Slavian,Thummel,40000,9999-01-01,Engineer
83573,Slavian,Thummel,40000,9999-01-01,Senior Engineer
83574,Gonzalo,Masamoto,40000,9999-01-01,Senior Staff
83574,Gonzalo,Masamoto,40000,9999-01-01,Staff
83576,Mayumi,Cronan,40726,9999-01-01,Engineer
83576,Mayumi,Cronan,40726,9999-01-01,Senior Engineer
83583,Guadalupe,Sethi,40000,9999-01-01,Senior Staff
83583,Guadalupe,Sethi,40000,9999-01-01,Staff
83584,Bojan,Weiland,50059,9999-01-01,Assistant Engineer
83584,Bojan,Weiland,50059,9999-01-01,Engineer
83584,Bojan,Weiland,50059,9999-01-01,Senior Engineer
83585,Susuma,Himler,53364,9999-01-01,Engineer
83585,Susuma,Himler,53364,9999-01-01,Senior Engineer
83592,Georgy,Baek,62681,9999-01-01,Engineer
83592,Georgy,Baek,62681,9999-01-01,Senior Engineer
83595,Divine,Koshino,40000,9999-01-01,Engineer
83595,Divine,Koshino,40000,9999-01-01,Senior Engineer
83600,Muzhong,Mayerwieser,43535,9999-01-01,Engineer
83600,Muzhong,Mayerwieser,43535,9999-01-01,Senior Engineer
83614,Takanari,Schach,55135,9999-01-01,Engineer
83614,Takanari,Schach,55135,9999-01-01,Senior Engineer
83626,Reuven,Maccarone,40000,9999-01-01,Technique Leader
83629,Tamiya,Fabrizio,50455,9999-01-01,Senior Engineer
83634,Danae,Randi,40000,9999-01-01,Senior Staff
83634,Danae,Randi,40000,9999-01-01,Staff
83643,Jinxi,Tsukune,43995,9999-01-01,Engineer
83650,Mariangiola,Raoux,46907,9999-01-01,Engineer
83650,Mariangiola,Raoux,46907,9999-01-01,Senior Engineer
77803,Armond,Schwartzburd,61977,9999-01-01,Senior Staff
83669,Kasidit,Zlotek,40000,9999-01-01,Senior Engineer
83698,Adib,Krohn,40000,9999-01-01,Senior Staff
77803,Armond,Schwartzburd,61977,9999-01-01,Staff
83699,Fayez,Luby,41500,9999-01-01,Senior Staff
83768,Mark,Ariola,62465,9999-01-01,Senior Staff
83715,Zeydy,Steinauer,40000,9999-01-01,Engineer
83730,Dharmaraja,Lorie,71048,9999-01-01,Senior Staff
83747,Kristine,Schwabacher,65023,9999-01-01,Senior Staff
83747,Kristine,Schwabacher,65023,9999-01-01,Staff
83748,Hyuncheol,Molberg,40000,9999-01-01,Assistant Engineer
83748,Hyuncheol,Molberg,40000,9999-01-01,Engineer
83753,Sachar,Liedekerke,57139,9999-01-01,Engineer
83756,Constantijn,Esposito,41515,9999-01-01,Engineer
83756,Constantijn,Esposito,41515,9999-01-01,Senior Engineer
83757,Radhia,Zielinski,40000,9999-01-01,Engineer
83757,Radhia,Zielinski,40000,9999-01-01,Senior Engineer
83768,Mark,Ariola,62465,9999-01-01,Staff
83778,Premsyl,Nitto,79320,9999-01-01,Senior Staff
83778,Premsyl,Nitto,79320,9999-01-01,Staff
83787,Xuejia,Lanzelotte,43080,9999-01-01,Senior Staff
83873,Jaihie,Bednarek,57181,9999-01-01,Senior Staff
83873,Jaihie,Bednarek,57181,9999-01-01,Staff
83875,Neelam,Herber,43704,9999-01-01,Senior Staff
83875,Neelam,Herber,43704,9999-01-01,Staff
83881,Gino,Michaels,40000,9999-01-01,Engineer
83887,Doohun,Ciolek,60749,9999-01-01,Senior Staff
83887,Doohun,Ciolek,60749,9999-01-01,Staff
83895,Hyuncheol,Pettey,40000,9999-01-01,Technique Leader
83898,Erzsebet,England,40000,9999-01-01,Technique Leader
83905,Alejandra,Savasere,40000,9999-01-01,Senior Staff
83905,Alejandra,Savasere,40000,9999-01-01,Staff
83910,Zdislav,Flexer,58247,9999-01-01,Technique Leader
83913,Xuejia,Mitsuhashi,67262,9999-01-01,Engineer
83913,Xuejia,Mitsuhashi,67262,9999-01-01,Senior Engineer
83923,Bedir,Garnham,68389,9999-01-01,Engineer
83928,Paraskevi,Apsitis,42110,9999-01-01,Senior Staff
83787,Xuejia,Lanzelotte,43080,9999-01-01,Staff
83934,Mabhin,Edelhoff,59927,9999-01-01,Assistant Engineer
83934,Mabhin,Edelhoff,59927,9999-01-01,Engineer
83934,Mabhin,Edelhoff,59927,9999-01-01,Senior Engineer
83792,Otmar,Nishimukai,40000,9999-01-01,Senior Staff
83792,Otmar,Nishimukai,40000,9999-01-01,Staff
83797,Kazuhisa,Fontan,58691,9999-01-01,Senior Staff
83797,Kazuhisa,Fontan,58691,9999-01-01,Staff
83798,Shigeo,Kropp,40000,9999-01-01,Engineer
83798,Shigeo,Kropp,40000,9999-01-01,Senior Engineer
83947,Lucien,Usdin,46855,9999-01-01,Engineer
83947,Lucien,Usdin,46855,9999-01-01,Senior Engineer
83804,Iara,Kragelund,55402,9999-01-01,Engineer
83949,Tomokazu,Biran,40000,9999-01-01,Engineer
83804,Iara,Kragelund,55402,9999-01-01,Senior Engineer
83806,Froduald,Kumaresan,58478,9999-01-01,Engineer
83806,Froduald,Kumaresan,58478,9999-01-01,Senior Engineer
83808,Danel,Setiz,63640,9999-01-01,Senior Staff
83808,Danel,Setiz,63640,9999-01-01,Staff
83822,Menkae,Haddadi,40000,9999-01-01,Assistant Engineer
83822,Menkae,Haddadi,40000,9999-01-01,Engineer
83822,Menkae,Haddadi,40000,9999-01-01,Senior Engineer
83829,Cristinel,Zielinski,80200,9999-01-01,Senior Staff
83968,Giap,Rando,44227,9999-01-01,Engineer
83968,Giap,Rando,44227,9999-01-01,Senior Engineer
83829,Cristinel,Zielinski,80200,9999-01-01,Staff
83977,Masali,Yetim,47578,9999-01-01,Senior Staff
83845,Franziska,Chleq,40000,9999-01-01,Senior Staff
83980,Zhigen,Vrecion,52391,9999-01-01,Engineer
83980,Zhigen,Vrecion,52391,9999-01-01,Senior Engineer
83984,Mingsen,Pluym,47696,9999-01-01,Staff
83986,Danae,Cusworth,57558,9999-01-01,Senior Staff
83986,Danae,Cusworth,57558,9999-01-01,Staff
83988,Georg,Kruskal,40000,9999-01-01,Senior Staff
83988,Georg,Kruskal,40000,9999-01-01,Staff
83845,Franziska,Chleq,40000,9999-01-01,Staff
84000,Val,Antonakopoulos,43262,9999-01-01,Senior Engineer
84001,Badri,Facello,40000,9999-01-01,Engineer
84001,Badri,Facello,40000,9999-01-01,Senior Engineer
83849,Shaleah,Schwartzburd,40000,9999-01-01,Engineer
83849,Shaleah,Schwartzburd,40000,9999-01-01,Senior Engineer
84012,Marko,Salvesen,41642,9999-01-01,Engineer
83850,Mooi,Bugaenko,57218,9999-01-01,Senior Staff
84021,Parviz,Bierbaum,43890,9999-01-01,Senior Staff
83850,Mooi,Bugaenko,57218,9999-01-01,Staff
84021,Parviz,Bierbaum,43890,9999-01-01,Staff
83856,Udi,Ernst,49670,9999-01-01,Senior Staff
84025,Ugo,Ariola,40000,9999-01-01,Technique Leader
83856,Udi,Ernst,49670,9999-01-01,Staff
83858,Gregory,Matzke,48144,9999-01-01,Engineer
